Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/BSC_avecinduit.txt
At local time: 16:14:40,  07/29/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
1916    1.3780087e-01    1.3816795e-01    1.3853697e-01    5.1037347e+31   -2.5586741e+31    7.6624093e+31    0.0000000e+00
1917    1.3853697e-01    1.3890602e-01    1.3927701e-01    5.1327146e+31   -2.5652852e+31    7.6979996e+31    0.0000000e+00
1918    1.3927701e-01    1.3964802e-01    1.4002101e-01    5.1618516e+31   -2.5718995e+31    7.7337514e+31    0.0000000e+00
1919    1.4002101e-01    1.4039399e-01    1.4076898e-01    5.1911468e+31   -2.5785167e+31    7.7696637e+31    0.0000000e+00
1920    1.4076898e-01    1.4114395e-01    1.4152093e-01    5.2206035e+31   -2.5851375e+31    7.8057410e+31    6.9441431e+24
1921    1.4152093e-01    1.4189792e-01    1.4227691e-01    5.2502198e+31   -2.5917609e+31    7.8419807e+31    0.0000000e+00
1922    1.4227691e-01    1.4265592e-01    1.4303695e-01    5.2799971e+31   -2.5983871e+31    7.8783844e+31    7.0937139e+24
1923    1.4303695e-01    1.4341795e-01    1.4380100e-01    5.3099368e+31   -2.6050158e+31    7.9149529e+31    0.0000000e+00
1924    1.4380100e-01    1.4418407e-01    1.4456917e-01    5.3400386e+31   -2.6116466e+31    7.9516859e+31    7.2465054e+24
1925    1.4456917e-01    1.4495428e-01    1.4534144e-01    5.3703058e+31   -2.6182799e+31    7.9885857e+31    0.0000000e+00
1926    1.4534144e-01    1.4572860e-01    1.4611784e-01    5.4007378e+31   -2.6249162e+31    8.0256543e+31    0.0000000e+00
1927    1.4611784e-01    1.4650704e-01    1.4689836e-01    5.4313347e+31   -2.6315539e+31    8.0628887e+31    7.4818864e+24
1928    1.4689836e-01    1.4728968e-01    1.4768307e-01    5.4620990e+31   -2.6381938e+31    8.1002928e+31    0.0000000e+00
1929    1.4768307e-01    1.4807646e-01    1.4847197e-01    5.4930296e+31   -2.6448352e+31    8.1378648e+31    0.0000000e+00
1930    1.4847197e-01    1.4886746e-01    1.4926508e-01    5.5241290e+31   -2.6514785e+31    8.1756075e+31    0.0000000e+00
1931    1.4926508e-01    1.4966269e-01    1.5006241e-01    5.5553981e+31   -2.6581232e+31    8.2135213e+31    7.8076646e+24
1932    1.5006241e-01    1.5046217e-01    1.5086403e-01    5.5868369e+31   -2.6647694e+31    8.2516064e+31    7.8913015e+24
1933    1.5086403e-01    1.5126590e-01    1.5166992e-01    5.6184465e+31   -2.6714171e+31    8.2898635e+31    0.0000000e+00
1934    1.5166992e-01    1.5207393e-01    1.5248011e-01    5.6502277e+31   -2.6780649e+31    8.3282929e+31    0.0000000e+00
1935    1.5248011e-01    1.5288629e-01    1.5329462e-01    5.6821825e+31   -2.6847145e+31    8.3668973e+31    8.1476271e+24
1936    1.5329462e-01    1.5370297e-01    1.5411352e-01    5.7143114e+31   -2.6913651e+31    8.4056767e+31    0.0000000e+00
1937    1.5411352e-01    1.5452404e-01    1.5493675e-01    5.7466134e+31   -2.6980158e+31    8.4446293e+31    0.0000000e+00
1938    1.5493675e-01    1.5534948e-01    1.5576440e-01    5.7790924e+31   -2.7046674e+31    8.4837598e+31    0.0000000e+00
1939    1.5576440e-01    1.5617932e-01    1.5659647e-01    5.8117465e+31   -2.7113186e+31    8.5230653e+31    0.0000000e+00
1940    1.5659647e-01    1.5701360e-01    1.5743297e-01    5.8445785e+31   -2.7179701e+31    8.5625488e+31    0.0000000e+00
1941    1.5743297e-01    1.5785234e-01    1.5827397e-01    5.8775884e+31   -2.7246219e+31    8.6022103e+31    8.6855261e+24
1942    1.5827397e-01    1.5869556e-01    1.5911941e-01    5.9107788e+31   -2.7312741e+31    8.6420536e+31    8.7785680e+24
1943    1.5911941e-01    1.5954329e-01    1.5996942e-01    5.9441490e+31   -2.7379251e+31    8.6820739e+31    0.0000000e+00
1944    1.5996942e-01    1.6039555e-01    1.6082394e-01    5.9777001e+31   -2.7445762e+31    8.7222760e+31    0.0000000e+00
1945    1.6082394e-01    1.6125233e-01    1.6168304e-01    6.0114325e+31   -2.7512260e+31    8.7626580e+31    0.0000000e+00
1946    1.6168304e-01    1.6211373e-01    1.6254672e-01    6.0453491e+31   -2.7578758e+31    8.8032257e+31    0.0000000e+00
1947    1.6254672e-01    1.6297971e-01    1.6341501e-01    6.0794491e+31   -2.7645242e+31    8.8439742e+31    0.0000000e+00
1948    1.6341501e-01    1.6385032e-01    1.6428794e-01    6.1137347e+31   -2.7711713e+31    8.8849055e+31    0.0000000e+00
1949    1.6428794e-01    1.6472559e-01    1.6516554e-01    6.1482065e+31   -2.7778178e+31    8.9260245e+31    0.0000000e+00
1950    1.6516554e-01    1.6560552e-01    1.6604783e-01    6.1828649e+31   -2.7844623e+31    8.9673272e+31    0.0000000e+00
1951    1.6604783e-01    1.6649015e-01    1.6693482e-01    6.2177105e+31   -2.7911048e+31    9.0088156e+31    0.0000000e+00
1952    1.6693482e-01    1.6737951e-01    1.6782656e-01    6.2527462e+31   -2.7977459e+31    9.0504916e+31    9.7655933e+24
1953    1.6782656e-01    1.6827361e-01    1.6872306e-01    6.2879709e+31   -2.8043849e+31    9.0923562e+31    0.0000000e+00
1954    1.6872306e-01    1.6917251e-01    1.6962436e-01    6.3233876e+31   -2.8110216e+31    9.1344094e+31    0.0000000e+00
1955    1.6962436e-01    1.7007619e-01    1.7053045e-01    6.3589948e+31   -2.8176557e+31    9.1766512e+31    1.0082800e+25
1956    1.7053045e-01    1.7098472e-01    1.7144141e-01    6.3947959e+31   -2.8242877e+31    9.2190845e+31    1.0190809e+25
1957    1.7144141e-01    1.7189808e-01    1.7235720e-01    6.4307905e+31   -2.8309164e+31    9.2617074e+31    0.0000000e+00
1958    1.7235720e-01    1.7281634e-01    1.7327790e-01    6.4669814e+31   -2.8375426e+31    9.3045247e+31    1.0410310e+25
1959    1.7327790e-01    1.7373949e-01    1.7420353e-01    6.5033676e+31   -2.8441653e+31    9.3475334e+31    0.0000000e+00
1960    1.7420353e-01    1.7466758e-01    1.7513409e-01    6.5399507e+31   -2.8507851e+31    9.3907365e+31    0.0000000e+00
1961    1.7513409e-01    1.7560062e-01    1.7606963e-01    6.5766822e+31   -2.8569480e+31    9.4336302e+31    0.0000000e+00
1962    1.7606963e-01    1.7653865e-01    1.7701016e-01    6.6135767e+31   -2.8627808e+31    9.4763565e+31    0.0000000e+00
1963    1.7701016e-01    1.7748168e-01    1.7795572e-01    6.6507569e+31   -2.8693859e+31    9.5201438e+31    1.0979970e+25
1964    1.7795572e-01    1.7842975e-01    1.7890632e-01    6.6881379e+31   -2.8759869e+31    9.5641245e+31    0.0000000e+00
1965    1.7890632e-01    1.7938291e-01    1.7986202e-01    6.7257229e+31   -2.8825840e+31    9.6083064e+31    0.0000000e+00
1966    1.7986202e-01    1.8034114e-01    1.8082282e-01    6.7635091e+31   -2.8891758e+31    9.6526846e+31    0.0000000e+00
1967    1.8082282e-01    1.8130448e-01    1.8178874e-01    6.8015018e+31   -2.8957632e+31    9.6972650e+31    0.0000000e+00
1968    1.8178874e-01    1.8227299e-01    1.8275982e-01    6.8396985e+31   -2.9023453e+31    9.7420446e+31    0.0000000e+00
1969    1.8275982e-01    1.8324666e-01    1.8373609e-01    6.8781027e+31   -2.9089221e+31    9.7870253e+31    0.0000000e+00
1970    1.8373609e-01    1.8422551e-01    1.8471758e-01    6.9167134e+31   -2.9154934e+31    9.8322072e+31    5.9151214e+24
1971    1.8471758e-01    1.8520962e-01    1.8570431e-01    6.9555329e+31   -2.9220588e+31    9.8775922e+31    5.9784854e+24
1972    1.8570431e-01    1.8619898e-01    1.8669629e-01    6.9945634e+31   -2.9286187e+31    9.9231813e+31    0.0000000e+00
1973    1.8669629e-01    1.8719362e-01    1.8769360e-01    7.0338046e+31   -2.9351723e+31    9.9689774e+31    6.1072569e+24
1974    1.8769360e-01    1.8819357e-01    1.8869624e-01    7.0732567e+31   -2.9417193e+31    1.0014977e+32    6.1726783e+24
1975    1.8869624e-01    1.8919888e-01    1.8970421e-01    7.1129244e+31   -2.9482606e+31    1.0061185e+32    0.0000000e+00
1976    1.8970421e-01    1.9020954e-01    1.9071758e-01    7.1528030e+31   -2.9547939e+31    1.0107598e+32    6.3056321e+24
1977    1.9071758e-01    1.9122560e-01    1.9173636e-01    7.1929002e+31   -2.9613213e+31    1.0154222e+32    0.0000000e+00
1978    1.9173636e-01    1.9224711e-01    1.9276057e-01    7.2332135e+31   -2.9678413e+31    1.0201054e+32    0.0000000e+00
1979    1.9276057e-01    1.9327405e-01    1.9379027e-01    7.2737435e+31   -2.9743533e+31    1.0248097e+32    0.0000000e+00
1980    1.9379027e-01    1.9430648e-01    1.9482546e-01    7.3144920e+31   -2.9808573e+31    1.0295350e+32    6.5801934e+24
1981    1.9482546e-01    1.9534445e-01    1.9586618e-01    7.3554620e+31   -2.9873546e+31    1.0342817e+32    0.0000000e+00
1982    1.9586618e-01    1.9638793e-01    1.9691247e-01    7.3966526e+31   -2.9938429e+31    1.0390496e+32    0.0000000e+00
1983    1.9691247e-01    1.9743700e-01    1.9796434e-01    7.4380646e+31   -3.0003225e+31    1.0438388e+32    6.7939318e+24
1984    1.9796434e-01    1.9849168e-01    1.9902183e-01    7.4797009e+31   -3.0067939e+31    1.0486495e+32    6.8667100e+24
1985    1.9902183e-01    1.9955198e-01    2.0008497e-01    7.5215612e+31   -3.0132558e+31    1.0534818e+32    6.9402664e+24
1986    2.0008497e-01    2.0061795e-01    2.0115378e-01    7.5636487e+31   -3.0197096e+31    1.0583358e+32    0.0000000e+00
1987    2.0115378e-01    2.0168963e-01    2.0222832e-01    7.6059626e+31   -3.0261534e+31    1.0632116e+32    0.0000000e+00
1988    2.0222832e-01    2.0276701e-01    2.0330858e-01    7.6485037e+31   -3.0325875e+31    1.0681092e+32    7.1657011e+24
1989    2.0330858e-01    2.0385017e-01    2.0439462e-01    7.6912760e+31   -3.0390115e+31    1.0730287e+32    0.0000000e+00
1990    2.0439462e-01    2.0493908e-01    2.0548646e-01    7.7342770e+31   -3.0454253e+31    1.0779703e+32    7.3200439e+24
1991    2.0548646e-01    2.0603384e-01    2.0658413e-01    7.7775106e+31   -3.0518290e+31    1.0829340e+32    0.0000000e+00
1992    2.0658413e-01    2.0713444e-01    2.0768768e-01    7.8209778e+31   -3.0582218e+31    1.0879200e+32    0.0000000e+00
1993    2.0768768e-01    2.0824090e-01    2.0879710e-01    7.8646790e+31   -3.0646037e+31    1.0929282e+32    0.0000000e+00
1994    2.0879710e-01    2.0935330e-01    2.0991246e-01    7.9086162e+31   -3.0709745e+31    1.0979591e+32    0.0000000e+00
1995    2.0991246e-01    2.1047162e-01    2.1103378e-01    7.9527884e+31   -3.0773332e+31    1.1030122e+32    7.7206023e+24
1996    2.1103378e-01    2.1159592e-01    2.1216108e-01    7.9972010e+31   -3.0836811e+31    1.1080882e+32    7.8033077e+24
1997    2.1216108e-01    2.1272624e-01    2.1329440e-01    8.0418505e+31   -3.0900163e+31    1.1131867e+32    0.0000000e+00
1998    2.1329440e-01    2.1386257e-01    2.1443379e-01    8.0867413e+31   -3.0963390e+31    1.1183080e+32    0.0000000e+00
1999    2.1443379e-01    2.1500500e-01    2.1557926e-01    8.1318753e+31   -3.1026498e+31    1.1234525e+32    8.0567746e+24
2000    2.1557926e-01    2.1615352e-01    2.1673083e-01    8.1772516e+31   -3.1089474e+31    1.1286199e+32    0.0000000e+00
2001    2.1673083e-01    2.1730816e-01    2.1788858e-01    8.2228707e+31   -3.1152316e+31    1.1338102e+32    0.0000000e+00
2002    2.1788858e-01    2.1846899e-01    2.1905249e-01    8.2687364e+31   -3.1215026e+31    1.1390239e+32    0.0000000e+00
2003    2.1905249e-01    2.1963601e-01    2.2022264e-01    8.3148487e+31   -3.1277595e+31    1.1442608e+32    8.4075838e+24
2004    2.2022264e-01    2.2080927e-01    2.2139904e-01    8.3612085e+31   -3.1340024e+31    1.1495211e+32    0.0000000e+00
2005    2.2139904e-01    2.2198880e-01    2.2258170e-01    8.4078199e+31   -3.1402312e+31    1.1548051e+32    0.0000000e+00
2006    2.2258170e-01    2.2317462e-01    2.2377069e-01    8.4546807e+31   -3.1464454e+31    1.1601126e+32    8.6806792e+24
2007    2.2377069e-01    2.2436678e-01    2.2496605e-01    8.5017931e+31   -3.1526447e+31    1.1654439e+32    0.0000000e+00
2008    2.2496605e-01    2.2556530e-01    2.2616777e-01    8.5491598e+31   -3.1588284e+31    1.1707987e+32    0.0000000e+00
2009    2.2616777e-01    2.2677024e-01    2.2737592e-01    8.5967808e+31   -3.1649968e+31    1.1761778e+32    0.0000000e+00
2010    2.2737592e-01    2.2798160e-01    2.2859052e-01    8.6446581e+31   -3.1711498e+31    1.1815808e+32    0.0000000e+00
2011    2.2859052e-01    2.2919944e-01    2.2981161e-01    8.6927927e+31   -3.1772863e+31    1.1870079e+32    9.1556932e+24
2012    2.2981161e-01    2.3042378e-01    2.3103923e-01    8.7411855e+31   -3.1834058e+31    1.1924591e+32    0.0000000e+00
2013    2.3103923e-01    2.3165467e-01    2.3227340e-01    8.7898385e+31   -3.1895090e+31    1.1979347e+32    0.0000000e+00
2014    2.3227340e-01    2.3289213e-01    2.3351416e-01    8.8387536e+31   -3.1955950e+31    1.2034349e+32    9.4530876e+24
2015    2.3351416e-01    2.3413619e-01    2.3476155e-01    8.8879317e+31   -3.2016640e+31    1.2089596e+32    0.0000000e+00
2016    2.3476155e-01    2.3538691e-01    2.3601560e-01    8.9373739e+31   -3.2077147e+31    1.2145087e+32    9.6566987e+24
2017    2.3601560e-01    2.3664431e-01    2.3727636e-01    8.9870810e+31   -3.2137477e+31    1.2200829e+32    0.0000000e+00
2018    2.3727636e-01    2.3790842e-01    2.3854385e-01    9.0370551e+31   -3.2197621e+31    1.2256816e+32    0.0000000e+00
2019    2.3854385e-01    2.3917928e-01    2.3981811e-01    9.0872971e+31   -3.2257574e+31    1.2313056e+32    0.0000000e+00
2020    2.3981811e-01    2.4045694e-01    2.4109918e-01    9.1378099e+31   -3.2317341e+31    1.2369545e+32    1.0077173e+25
2021    2.4109918e-01    2.4174142e-01    2.4238709e-01    9.1885935e+31   -3.2376915e+31    1.2426286e+32    1.0185122e+25
2022    2.4238709e-01    2.4303275e-01    2.4368188e-01    9.2396508e+31   -3.2436292e+31    1.2483280e+32    0.0000000e+00
2023    2.4368188e-01    2.4433099e-01    2.4498358e-01    9.2909808e+31   -3.2495464e+31    1.2540527e+32    0.0000000e+00
2024    2.4498358e-01    2.4563617e-01    2.4629223e-01    9.3425865e+31   -3.2554433e+31    1.2598030e+32    1.0515955e+25
2025    2.4629223e-01    2.4694830e-01    2.4760790e-01    9.3944687e+31   -3.2613194e+31    1.2655789e+32    1.0628603e+25
2026    2.4760790e-01    2.4826747e-01    2.4893057e-01    9.4466315e+31   -3.2671745e+31    1.2713807e+32    0.0000000e+00
2027    2.4893057e-01    2.4959366e-01    2.5026029e-01    9.4990718e+31   -3.2730078e+31    1.2772079e+32    0.0000000e+00
2028    2.5026029e-01    2.5092697e-01    2.5159717e-01    9.5517945e+31   -3.2788198e+31    1.2830615e+32    1.0973842e+25
2029    2.5159717e-01    2.5226736e-01    2.5294113e-01    9.6047976e+31   -3.2846089e+31    1.2889408e+32    0.0000000e+00
2030    2.5294113e-01    2.5361493e-01    2.5429231e-01    9.6580890e+31   -3.2903762e+31    1.2948464e+32    0.0000000e+00
2031    2.5429231e-01    2.5496969e-01    2.5565070e-01    9.7116619e+31   -3.2961198e+31    1.3007784e+32    1.1330295e+25
2032    2.5565070e-01    2.5633168e-01    2.5701633e-01    9.7655248e+31   -3.3018404e+31    1.3067365e+32    0.0000000e+00
2033    2.5701633e-01    2.5770095e-01    2.5838926e-01    9.8196750e+31   -3.3075371e+31    1.3127212e+32    0.0000000e+00
2034    2.5838926e-01    2.5907758e-01    2.5976953e-01    9.8741173e+31   -3.3132106e+31    1.3187328e+32    0.0000000e+00
2035    2.5976953e-01    2.6046151e-01    2.6115718e-01    9.9288497e+31   -3.3188587e+31    1.3247709e+32    0.0000000e+00
2036    2.6115718e-01    2.6185286e-01    2.6255226e-01    9.9838752e+31   -3.3244822e+31    1.3308357e+32    1.1950297e+25
2037    2.6255226e-01    2.6325163e-01    2.6395473e-01    1.0039197e+32   -3.3300807e+31    1.3369278e+32    1.2078310e+25
2038    2.6395473e-01    2.6465786e-01    2.6536477e-01    1.0094813e+32   -3.3356534e+31    1.3430467e+32    0.0000000e+00
2039    2.6536477e-01    2.6607162e-01    2.6678228e-01    1.0150729e+32   -3.3412004e+31    1.3491930e+32    0.0000000e+00
2040    2.6678228e-01    2.6749295e-01    2.6820740e-01    1.0206944e+32   -3.3467211e+31    1.3553665e+32    0.0000000e+00
2041    2.6820740e-01    2.6892182e-01    2.6964012e-01    1.0263458e+32   -3.3522140e+31    1.3615672e+32    1.2604226e+25
2042    2.6964012e-01    2.7035835e-01    2.7108046e-01    1.0320278e+32   -3.3576812e+31    1.3677959e+32    0.0000000e+00
2043    2.7108046e-01    2.7180257e-01    2.7252853e-01    1.0377400e+32   -3.3631197e+31    1.3740519e+32    0.0000000e+00
2044    2.7252853e-01    2.7325448e-01    2.7398434e-01    1.0434828e+32   -3.3685311e+31    1.3803358e+32    0.0000000e+00
2045    2.7398434e-01    2.7471417e-01    2.7544791e-01    1.0492565e+32   -3.3739137e+31    1.3866479e+32    0.0000000e+00
2046    2.7544791e-01    2.7618167e-01    2.7691931e-01    1.0550609e+32   -3.3792678e+31    1.3929878e+32    0.0000000e+00
2047    2.7691931e-01    2.7765697e-01    2.7839854e-01    1.0608963e+32   -3.3845924e+31    1.3993556e+32    0.0000000e+00
2048    2.7839854e-01    2.7914014e-01    2.7988571e-01    1.0667630e+32   -3.3898875e+31    1.4057518e+32    0.0000000e+00
2049    2.7988571e-01    2.8063127e-01    2.8138080e-01    1.0726613e+32   -3.3951528e+31    1.4121766e+32    0.0000000e+00
2050    2.8138080e-01    2.8213036e-01    2.8288388e-01    1.0785908e+32   -3.4003868e+31    1.4186295e+32    0.0000000e+00
2051    2.8288388e-01    2.8363746e-01    2.8439501e-01    1.0845523e+32   -3.4055914e+31    1.4251114e+32    0.0000000e+00
2052    2.8439501e-01    2.8515258e-01    2.8591421e-01    1.0905455e+32   -3.4107635e+31    1.4316219e+32    0.0000000e+00
2053    2.8591421e-01    2.8667581e-01    2.8744152e-01    1.0965706e+32   -3.4159045e+31    1.4381611e+32    1.4323402e+25
2054    2.8744152e-01    2.8820717e-01    2.8897697e-01    1.1026282e+32   -3.4210130e+31    1.4447294e+32    0.0000000e+00
2055    2.8897697e-01    2.8974673e-01    2.9052064e-01    1.1087181e+32   -3.4260895e+31    1.4513270e+32    0.0000000e+00
2056    2.9052064e-01    2.9129452e-01    2.9207253e-01    1.1148406e+32   -3.4311334e+31    1.4579540e+32    0.0000000e+00
2057    2.9207253e-01    2.9285055e-01    2.9363275e-01    1.1209956e+32   -3.4361429e+31    1.4646099e+32    0.0000000e+00
2058    2.9363275e-01    2.9441491e-01    2.9520130e-01    1.1271838e+32   -3.4411193e+31    1.4712957e+32    0.0000000e+00
2059    2.9520130e-01    2.9598764e-01    2.9677820e-01    1.1334048e+32   -3.4460609e+31    1.4780109e+32    0.0000000e+00
2060    2.9677820e-01    2.9756874e-01    2.9836354e-01    1.1396591e+32   -3.4509672e+31    1.4847558e+32    0.0000000e+00
2061    2.9836354e-01    2.9915833e-01    2.9995733e-01    1.1459470e+32   -3.4558390e+31    1.4915309e+32    0.0000000e+00
2062    2.9995733e-01    3.0075637e-01    3.0155966e-01    1.1522681e+32   -3.4606657e+31    1.4983346e+32    0.0000000e+00
2063    3.0155966e-01    3.0236295e-01    3.0317053e-01    1.1585916e+32   -3.4625836e+31    1.5048499e+32    0.0000000e+00
2064    3.0317053e-01    3.0397812e-01    3.0478999e-01    1.1649804e+32   -3.4673351e+31    1.5117140e+32    0.0000000e+00
2065    3.0478999e-01    3.0560192e-01    3.0641815e-01    1.1714036e+32   -3.4720499e+31    1.5186085e+32    0.0000000e+00
2066    3.0641815e-01    3.0723441e-01    3.0805498e-01    1.1778609e+32   -3.4767256e+31    1.5255334e+32    0.0000000e+00
2067    3.0805498e-01    3.0887559e-01    3.0970058e-01    1.1843526e+32   -3.4813633e+31    1.5324889e+32    0.0000000e+00
2068    3.0970058e-01    3.1052554e-01    3.1135494e-01    1.1908790e+32   -3.4859615e+31    1.5394752e+32    1.6805784e+25
2069    3.1135494e-01    3.1218430e-01    3.1301814e-01    1.1974402e+32   -3.4905197e+31    1.5464921e+32    0.0000000e+00
2070    3.1301814e-01    3.1385195e-01    3.1469023e-01    1.2040363e+32   -3.4950377e+31    1.5535402e+32    0.0000000e+00
2071    3.1469023e-01    3.1552848e-01    3.1637123e-01    1.2106675e+32   -3.4995148e+31    1.5606192e+32    0.0000000e+00
2072    3.1637123e-01    3.1721398e-01    3.1806123e-01    1.2173346e+32   -3.5039516e+31    1.5677297e+32    0.0000000e+00
2073    3.1806123e-01    3.1890848e-01    3.1976026e-01    1.2240370e+32   -3.5083462e+31    1.5748716e+32    0.0000000e+00
2074    3.1976026e-01    3.2061204e-01    3.2146835e-01    1.2307750e+32   -3.5126979e+31    1.5820447e+32    0.0000000e+00
2075    3.2146835e-01    3.2232469e-01    3.2318559e-01    1.2375489e+32   -3.5170072e+31    1.5892497e+32    0.0000000e+00
2076    3.2318559e-01    3.2404649e-01    3.2491198e-01    1.2443591e+32   -3.5212733e+31    1.5964864e+32    0.0000000e+00
2077    3.2491198e-01    3.2577750e-01    3.2664761e-01    1.2512057e+32   -3.5254956e+31    1.6037552e+32    0.0000000e+00
2078    3.2664761e-01    3.2751775e-01    3.2839251e-01    1.2580886e+32   -3.5296727e+31    1.6110558e+32    0.0000000e+00
2079    3.2839251e-01    3.2926729e-01    3.3014673e-01    1.2650081e+32   -3.5338053e+31    1.6183887e+32    0.0000000e+00
2080    3.3014673e-01    3.3102617e-01    3.3191031e-01    1.2719646e+32   -3.5378917e+31    1.6257538e+32    0.0000000e+00
2081    3.3191031e-01    3.3279446e-01    3.3368331e-01    1.2789582e+32   -3.5419321e+31    1.6331514e+32    0.0000000e+00
2082    3.3368331e-01    3.3457220e-01    3.3546579e-01    1.2859891e+32   -3.5459262e+31    1.6405818e+32    0.0000000e+00
2083    3.3546579e-01    3.3635941e-01    3.3725777e-01    1.2930572e+32   -3.5498721e+31    1.6480444e+32    0.0000000e+00
2084    3.3725777e-01    3.3815616e-01    3.3905935e-01    1.3001632e+32   -3.5537709e+31    1.6555403e+32    9.9648032e+24
2085    3.3905935e-01    3.3996257e-01    3.4087056e-01    1.3073070e+32   -3.5576211e+31    1.6630692e+32    0.0000000e+00
2086    3.4087056e-01    3.4177855e-01    3.4269142e-01    1.3144886e+32   -3.5614217e+31    1.6706308e+32    1.0179436e+25
2087    3.4269142e-01    3.4360427e-01    3.4452203e-01    1.3217086e+32   -3.5651728e+31    1.6782260e+32    0.0000000e+00
2088    3.4452203e-01    3.4543976e-01    3.4636241e-01    1.3289672e+32   -3.5688738e+31    1.6858546e+32    0.0000000e+00
2089    3.4636241e-01    3.4728503e-01    3.4821260e-01    1.3362644e+32   -3.5725243e+31    1.6935169e+32    1.0510085e+25
2090    3.4821260e-01    3.4914017e-01    3.5007268e-01    1.3436003e+32   -3.5761227e+31    1.7012128e+32    1.0622672e+25
2091    3.5007268e-01    3.5100523e-01    3.5194272e-01    1.3509754e+32   -3.5796690e+31    1.7089424e+32    1.0736464e+25
2092    3.5194272e-01    3.5288024e-01    3.5382274e-01    1.3583897e+32   -3.5831628e+31    1.7167060e+32    1.0851475e+25
2093    3.5382274e-01    3.5476527e-01    3.5571280e-01    1.3658434e+32   -3.5866034e+31    1.7245039e+32    1.0967718e+25
2094    3.5571280e-01    3.5666034e-01    3.5761297e-01    1.3733366e+32   -3.5899894e+31    1.7323356e+32    0.0000000e+00
2095    3.5761297e-01    3.5856557e-01    3.5952327e-01    1.3808699e+32   -3.5933214e+31    1.7402021e+32    0.0000000e+00
2096    3.5952327e-01    3.6048096e-01    3.6144379e-01    1.3884433e+32   -3.5965981e+31    1.7481031e+32    0.0000000e+00
2097    3.6144379e-01    3.6240661e-01    3.6337453e-01    1.3960567e+32   -3.5998184e+31    1.7560386e+32    0.0000000e+00
2098    3.6337453e-01    3.6434248e-01    3.6531562e-01    1.4037108e+32   -3.6029824e+31    1.7640090e+32    0.0000000e+00
2099    3.6531562e-01    3.6628875e-01    3.6726707e-01    1.4114056e+32   -3.6060896e+31    1.7720145e+32    0.0000000e+00
2100    3.6726707e-01    3.6824542e-01    3.6922896e-01    1.4191413e+32   -3.6091385e+31    1.7800553e+32    0.0000000e+00
2101    3.6922896e-01    3.7021250e-01    3.7120131e-01    1.4269181e+32   -3.6121289e+31    1.7881311e+32    0.0000000e+00
2102    3.7120131e-01    3.7219012e-01    3.7318420e-01    1.4347360e+32   -3.6150598e+31    1.7962421e+32    1.2071570e+25
2103    3.7318420e-01    3.7417829e-01    3.7517768e-01    1.4425958e+32   -3.6179310e+31    1.8043889e+32    0.0000000e+00
2104    3.7517768e-01    3.7617707e-01    3.7718180e-01    1.4504971e+32   -3.6207418e+31    1.8125713e+32    0.0000000e+00
2105    3.7718180e-01    3.7818655e-01    3.7919664e-01    1.4584408e+32   -3.6234916e+31    1.8207899e+32    0.0000000e+00
2106    3.7919664e-01    3.8020676e-01    3.8122225e-01    1.4664262e+32   -3.6261790e+31    1.8290442e+32    1.2597193e+25
2107    3.8122225e-01    3.8223776e-01    3.8325867e-01    1.4744543e+32   -3.6288039e+31    1.8373347e+32    0.0000000e+00
2108    3.8325867e-01    3.8427961e-01    3.8530597e-01    1.4825250e+32   -3.6313653e+31    1.8456614e+32    0.0000000e+00
2109    3.8530597e-01    3.8633236e-01    3.8736421e-01    1.4906385e+32   -3.6338627e+31    1.8540247e+32    0.0000000e+00
2110    3.8736421e-01    3.8839605e-01    3.8943344e-01    1.4987951e+32   -3.6362948e+31    1.8624245e+32    0.0000000e+00
2111    3.8943344e-01    3.9047083e-01    3.9151374e-01    1.5069952e+32   -3.6386627e+31    1.8708614e+32    0.0000000e+00
2112    3.9151374e-01    3.9255664e-01    3.9360514e-01    1.5152385e+32   -3.6409635e+31    1.8793348e+32    0.0000000e+00
2113    3.9360514e-01    3.9465362e-01    3.9570770e-01    1.5235259e+32   -3.6431973e+31    1.8878458e+32    0.0000000e+00
2114    3.9570770e-01    3.9676180e-01    3.9782152e-01    1.5318573e+32   -3.6453637e+31    1.8963936e+32    0.0000000e+00
2115    3.9782152e-01    3.9888120e-01    3.9994660e-01    1.5402325e+32   -3.6474612e+31    1.9049787e+32    1.3865043e+25
